credit_score,credit__section,country,age,age_group,gender,age_group_gender,tenure,balance,balance_group,balance_per_age,balance_per_tenure,products_number,credit_card,salary_per_products,active_member,estimated_salary,salary_range,churn
707,Fair,Germany,51,fifties,Female,fifties_Female,10,98438.23,rest,1930.16137254902,9843.823,1,0,70778.63,0,70778.63,high,1
764,Good,Spain,29,twenties,Male,twenties_Male,5,119839.69,zero,4132.403103448276,0.0,2,1,32934.14,0,65868.28,high,0
585,Very poor,France,32,thirties,Female,thirties_Female,8,144705.87,rest,4522.0584375,18088.23375,2,0,85741.28,0,171482.56,very high,0
784,Excellent,France,31,thirties,Male,thirties_Male,7,119839.69,zero,3865.796451612903,0.0,2,1,71602.205,1,143204.41,very high,0
605,Poor,France,41,forties,Male,forties_Male,5,91612.91,rest,2234.4612195121954,18322.582,1,1,28427.84,1,28427.84,low,0
699,Fair,Spain,40,forties,Male,forties_Male,2,119839.69,zero,2995.99225,0.0,1,1,78387.32,0,78387.32,high,0
544,Very poor,France,40,forties,Female,forties_Female,7,119839.69,zero,2995.99225,0.0,1,0,161076.92,1,161076.92,very high,0
803,Excellent,France,32,thirties,Female,thirties_Female,9,192122.84,rest,6003.83875,21346.98222222222,1,1,54277.45,1,54277.45,medium,1
735,Good,France,41,forties,Male,forties_Male,7,179904.0,rest,4387.90243902439,25700.571428571428,1,1,137180.95,1,137180.95,very high,0
673,Fair,France,59,fifties,Male,fifties_Male,0,178058.06,rest,3017.933220338983,0.0,2,0,10531.855,1,21063.71,low,1
652,Poor,France,30,thirties,Male,thirties_Male,2,176166.56,rest,5872.218666666667,88083.28,2,1,76105.405,1,152210.81,very high,0
694,Fair,France,42,forties,Male,forties_Male,3,156864.2,rest,3734.861904761905,52288.06666666667,2,0,44445.375,0,88890.75,high,0
741,Good,France,44,forties,Female,forties_Female,7,119839.69,zero,2723.6293181818182,0.0,2,1,95267.38,1,190534.76,very high,0
590,Very poor,Spain,30,thirties,Male,thirties_Male,3,119839.69,zero,3994.656333333333,0.0,2,1,41545.175,0,83090.35,high,0
809,Excellent,Spain,33,thirties,Female,thirties_Female,3,119839.69,zero,3631.505757575758,0.0,2,0,70713.39,1,141426.78,very high,0
523,Very poor,France,34,thirties,Male,thirties_Male,2,161588.89,rest,4752.614411764706,80794.445,1,1,51358.66,1,51358.66,medium,0
540,Very poor,France,48,forties,Male,forties_Male,2,109349.29,rest,2278.110208333333,54674.645,1,1,88703.04,0,88703.04,high,1
596,Very poor,Spain,29,twenties,Female,twenties_Female,6,119839.69,zero,4132.403103448276,0.0,2,1,58348.385,0,116696.77,very high,0
597,Very poor,France,36,thirties,Female,thirties_Female,9,119839.69,zero,3328.880277777778,0.0,2,1,3578.045,1,7156.09,low,0
407,Very poor,Spain,37,thirties,Male,thirties_Male,1,119839.69,zero,3238.9105405405408,0.0,1,1,49161.12,1,49161.12,medium,1
748,Good,France,60,sixties,Male,sixties_Male,0,152335.7,rest,2538.9283333333337,0.0,1,1,126743.33,0,126743.33,very high,1
562,Very poor,France,51,fifties,Female,fifties_Female,1,124662.54,rest,2444.3635294117644,124662.54,1,1,65390.46,1,65390.46,high,1
734,Good,Germany,47,forties,Female,forties_Female,10,91522.04,rest,1947.2774468085104,9152.204,2,1,69417.955,1,138835.91,very high,0
710,Fair,France,45,forties,Male,forties_Male,1,119839.69,zero,2663.1042222222222,0.0,2,1,18077.33,1,36154.66,medium,0
539,Very poor,Spain,39,thirties,Female,thirties_Female,6,62052.28,rest,1591.0841025641023,10342.046666666669,1,0,59755.14,1,59755.14,medium,0
542,Very poor,France,32,thirties,Male,thirties_Male,7,107871.72,rest,3370.99125,15410.245714285717,1,1,125302.64,0,125302.64,very high,0
717,Fair,France,36,thirties,Female,thirties_Female,2,99472.76,rest,2763.132222222222,49736.38,2,1,47137.36,0,94274.72,high,1
682,Fair,Spain,50,fifties,Female,fifties_Female,10,128039.01,rest,2560.7802,12803.901,1,1,102260.16,1,102260.16,very high,0
515,Very poor,France,33,thirties,Male,thirties_Male,2,119839.69,zero,3631.505757575758,0.0,2,1,68014.485,1,136028.97,very high,0
526,Very poor,Spain,33,thirties,Female,thirties_Female,8,114634.63,rest,3473.776666666666,14329.32875,2,1,55057.19,0,110114.38,very high,1
702,Fair,France,26,twenties,Male,twenties_Male,5,56738.47,rest,2182.248846153846,11347.694,2,1,50221.11,1,100442.22,very high,1
651,Poor,Germany,34,thirties,Male,thirties_Male,2,90355.12,rest,2657.5035294117647,45177.56,2,0,96798.97,0,193597.94,very high,0
792,Excellent,Germany,36,thirties,Male,thirties_Male,5,115725.24,rest,3214.59,23145.048000000003,2,0,935.625,0,1871.25,low,0
817,Excellent,Germany,58,fifties,Male,fifties_Male,3,114327.59,rest,1971.165344827586,38109.19666666666,2,1,21415.555,1,42831.11,medium,0
674,Fair,Germany,36,thirties,Female,thirties_Female,6,100762.64,rest,2798.9622222222224,16793.773333333334,1,1,182156.86,0,182156.86,very high,0
641,Poor,France,40,forties,Female,forties_Female,9,119839.69,zero,2995.99225,0.0,1,0,151648.66,0,151648.66,very high,1
513,Very poor,Spain,39,thirties,Male,thirties_Male,7,89039.9,rest,2283.074358974359,12719.985714285713,2,1,73369.415,1,146738.83,very high,0
561,Very poor,France,34,thirties,Male,thirties_Male,1,78829.53,rest,2318.515588235294,78829.53,1,1,12148.2,1,12148.2,low,0
627,Poor,Germany,30,thirties,Male,thirties_Male,6,112372.96,rest,3745.7653333333337,18728.826666666668,1,1,118029.09,1,118029.09,very high,0
682,Fair,Germany,81,eighties,Male,eighties_Male,6,122029.15,rest,1506.5327160493823,20338.191666666666,1,1,50783.88,1,50783.88,medium,0
683,Fair,France,29,twenties,Female,twenties_Female,0,157829.12,rest,5442.383448275862,0.0,1,0,129891.66,0,129891.66,very high,0
420,Very poor,Germany,31,thirties,Female,thirties_Female,1,108377.75,rest,3496.0564516129034,108377.75,2,1,4952.315,1,9904.63,low,0
670,Fair,France,54,fifties,Female,fifties_Female,2,95507.12,rest,1768.6503703703702,47753.56,1,1,63213.31,1,63213.31,high,0
505,Very poor,Germany,43,forties,Male,forties_Male,6,127146.68,rest,2956.8995348837207,21191.11333333333,1,0,137565.87,0,137565.87,very high,0
580,Very poor,Germany,24,twenties,Male,twenties_Male,1,133811.78,rest,5575.490833333333,133811.78,1,1,17185.95,0,17185.95,low,1
577,Very poor,France,36,thirties,Male,thirties_Male,3,121092.47,rest,3363.679722222222,40364.15666666667,2,0,71891.73,1,143783.46,very high,0
773,Good,Germany,34,thirties,Male,thirties_Male,10,126979.75,rest,3734.698529411765,12697.975,1,0,36823.28,0,36823.28,medium,0
616,Poor,France,37,thirties,Male,thirties_Male,5,144235.73,rest,3898.262972972973,28847.146,2,0,77478.83,0,154957.66,very high,1
763,Good,France,38,thirties,Female,thirties_Female,0,152582.2,rest,4015.3210526315793,0.0,2,0,15946.41,0,31892.82,low,0
640,Poor,Spain,43,forties,Male,forties_Male,9,172478.15,rest,4011.119767441861,19164.23888888889,1,1,191084.4,0,191084.4,very high,1
592,Very poor,France,36,thirties,Male,thirties_Male,1,126477.42,rest,3513.2616666666668,126477.42,1,0,179718.17,0,179718.17,very high,0
528,Very poor,Spain,43,forties,Male,forties_Male,7,97473.87,rest,2266.834186046512,13924.83857142857,2,1,79911.58,1,159823.16,very high,0
630,Poor,France,53,fifties,Male,fifties_Male,5,138053.67,rest,2604.7862264150945,27610.734000000004,1,0,114110.97,1,114110.97,very high,0
529,Very poor,France,31,thirties,Female,thirties_Female,2,164003.05,rest,5290.420967741935,82001.525,2,1,30496.615,1,60993.23,high,0
546,Very poor,France,47,forties,Female,forties_Female,8,119839.69,zero,2549.7806382978724,0.0,1,1,66408.01,1,66408.01,high,1
753,Good,France,62,sixties,Female,sixties_Female,6,119839.69,zero,1932.898225806452,0.0,2,1,68199.45,1,136398.9,very high,0
772,Good,Spain,39,thirties,Female,thirties_Female,4,122486.11,rest,3140.669487179487,30621.5275,2,1,70354.625,1,140709.25,very high,0
567,Very poor,France,36,thirties,Male,thirties_Male,1,119839.69,zero,3328.880277777778,0.0,2,0,4277.865,0,8555.73,low,0
628,Poor,Germany,45,forties,Female,forties_Female,6,53667.44,rest,1192.609777777778,8944.573333333334,1,1,115022.94,0,115022.94,very high,0
658,Poor,France,20,twenties,Male,twenties_Male,7,119839.69,zero,5991.9845000000005,0.0,2,0,93819.17,0,187638.34,very high,0
679,Fair,Spain,58,fifties,Male,fifties_Male,9,109327.65,rest,1884.9594827586209,12147.516666666666,1,1,3829.13,1,3829.13,low,0
629,Poor,Spain,34,thirties,Male,thirties_Male,1,121151.05,rest,3563.266176470588,121151.05,1,0,119357.93,0,119357.93,very high,0
731,Good,Spain,42,forties,Male,forties_Male,9,101043.63,rest,2405.8007142857145,11227.07,1,1,192175.52,1,192175.52,very high,0
775,Good,Germany,33,thirties,Male,thirties_Male,3,83501.66,rest,2530.353333333333,27833.88666666667,2,1,64420.655,0,128841.31,very high,0
660,Poor,Spain,33,thirties,Male,thirties_Male,2,80462.24,rest,2438.249696969697,40231.12,1,0,150422.35,0,150422.35,very high,0
752,Good,France,39,thirties,Male,thirties_Male,3,119839.69,zero,3072.812564102564,0.0,1,1,188187.05,0,188187.05,very high,0
655,Poor,France,37,thirties,Male,thirties_Male,6,109093.41,rest,2948.4705405405407,18182.235,2,1,887.76,0,1775.52,low,0
543,Very poor,Spain,46,forties,Female,forties_Female,5,140355.6,rest,3051.208695652174,28071.120000000003,1,1,85086.78,1,85086.78,high,0
811,Excellent,France,42,forties,Male,forties_Male,10,119839.69,zero,2853.3259523809525,0.0,2,1,1898.895,1,3797.79,low,0
689,Fair,Germany,45,forties,Male,forties_Male,0,130170.82,rest,2892.684888888889,0.0,2,1,75428.19,0,150856.38,very high,0
531,Very poor,France,42,forties,Female,forties_Female,2,119839.69,zero,2853.3259523809525,0.0,2,0,45268.735,1,90537.47,high,0
515,Very poor,France,40,forties,Male,forties_Male,0,109542.29,rest,2738.55725,0.0,1,1,166370.81,1,166370.81,very high,0
466,Very poor,France,41,forties,Female,forties_Female,3,33563.95,rest,818.6329268292682,11187.983333333332,2,1,89497.065,0,178994.13,very high,1
782,Excellent,France,36,thirties,Male,thirties_Male,1,148795.17,rest,4133.199166666667,148795.17,2,1,97840.715,1,195681.43,very high,0
611,Poor,France,64,sixties,Male,sixties_Male,9,119839.69,zero,1872.49515625,0.0,2,1,26638.575,1,53277.15,medium,0
621,Poor,Germany,40,forties,Male,forties_Male,8,174126.75,rest,4353.16875,21765.84375,3,1,57496.926666666666,0,172490.78,very high,1
604,Poor,Spain,41,forties,Male,forties_Male,3,119839.69,zero,2922.919268292683,0.0,1,0,11819.84,0,11819.84,low,0
655,Poor,Spain,35,thirties,Female,thirties_Female,1,106405.03,rest,3040.1437142857144,106405.03,1,1,82900.25,1,82900.25,high,0
689,Fair,Spain,38,thirties,Male,thirties_Male,2,119839.69,zero,3153.676052631579,0.0,1,1,82709.8,1,82709.8,high,0
681,Fair,Spain,30,thirties,Male,thirties_Male,2,128393.29,rest,4279.776333333333,64196.645,1,1,180593.45,1,180593.45,very high,0
643,Poor,Germany,41,forties,Male,forties_Male,2,127841.52,rest,3118.0858536585365,63920.76,1,1,172363.41,0,172363.41,very high,0
617,Poor,France,24,twenties,Female,twenties_Female,4,137295.19,rest,5720.6329166666665,34323.7975,2,1,45597.56,1,91195.12,high,0
638,Poor,Spain,55,fifties,Female,fifties_Female,2,155828.22,rest,2833.240363636364,77914.11,1,0,108987.25,1,108987.25,very high,1
743,Good,France,39,thirties,Male,thirties_Male,6,119839.69,zero,3072.812564102564,0.0,2,1,22132.64,0,44265.28,medium,0
828,Excellent,Germany,25,twenties,Female,twenties_Female,7,144351.86,rest,5774.0744,20621.69428571428,1,1,116613.26,0,116613.26,very high,0
776,Good,Spain,35,thirties,Male,thirties_Male,8,106365.29,rest,3039.0082857142856,13295.66125,1,1,148527.56,1,148527.56,very high,0
540,Very poor,Germany,35,thirties,Male,thirties_Male,7,127801.88,rest,3651.482285714286,18257.411428571428,1,0,84239.46,1,84239.46,high,0
616,Poor,Germany,45,forties,Female,forties_Female,4,122793.96,rest,2728.7546666666667,30698.49,1,1,62002.04,1,62002.04,high,0
628,Poor,Germany,38,thirties,Male,thirties_Male,10,113525.84,rest,2987.5221052631578,11352.584,1,1,46044.48,0,46044.48,medium,1
667,Fair,Spain,23,twenties,Female,twenties_Female,6,136100.69,rest,5917.421304347826,22683.448333333334,2,0,84834.665,0,169669.33,very high,1
615,Poor,France,30,thirties,Male,thirties_Male,7,119839.69,zero,3994.656333333333,0.0,2,1,78173.42,1,156346.84,very high,0
543,Very poor,France,30,thirties,Male,thirties_Male,4,140916.81,rest,4697.227,35229.2025,1,1,157711.18,0,157711.18,very high,0
553,Very poor,France,31,thirties,Female,thirties_Female,4,119839.69,zero,3865.796451612903,0.0,2,1,44543.7,1,89087.4,high,0
554,Very poor,Germany,26,twenties,Male,twenties_Male,4,121365.39,rest,4667.899615384616,30341.3475,1,1,8742.36,1,8742.36,low,0
684,Fair,Spain,36,thirties,Female,thirties_Female,4,119839.69,zero,3328.880277777778,0.0,1,1,117038.96,0,117038.96,very high,0
452,Very poor,France,35,thirties,Female,thirties_Female,7,119839.69,zero,3423.991142857143,0.0,2,1,82120.835,0,164241.67,very high,0
606,Poor,France,47,forties,Male,forties_Male,3,93578.68,rest,1991.035744680851,31192.89333333333,2,0,68860.28,1,137720.56,very high,1
629,Poor,France,40,forties,Male,forties_Male,9,119839.69,zero,2995.99225,0.0,1,1,106.67,0,106.67,low,0
659,Poor,Spain,33,thirties,Female,thirties_Female,8,115409.6,rest,3497.2606060606063,14426.2,1,0,1539.21,1,1539.21,low,0
493,Very poor,France,33,thirties,Female,thirties_Female,8,90791.69,rest,2751.2633333333333,11348.96125,1,1,59659.53,1,59659.53,medium,0
794,Excellent,France,62,sixties,Female,sixties_Female,9,123681.32,rest,1994.86,13742.36888888889,3,1,57862.21,0,173586.63,very high,1
554,Very poor,France,44,forties,Female,forties_Female,6,92436.86,rest,2100.837727272727,15406.143333333332,1,1,126033.9,0,126033.9,very high,0
796,Excellent,Germany,52,fifties,Female,fifties_Female,9,167194.36,rest,3215.2761538461536,18577.15111111111,1,1,62808.93,1,62808.93,high,1
807,Excellent,France,36,thirties,Female,thirties_Female,4,119839.69,zero,3328.880277777778,0.0,2,0,73503.665,1,147007.33,very high,0
500,Very poor,Germany,44,forties,Male,forties_Male,9,160838.13,rest,3655.4120454545455,17870.903333333335,2,1,98130.82,0,196261.64,very high,0
722,Good,Spain,43,forties,Male,forties_Male,1,119839.69,zero,2786.969534883721,0.0,1,1,44560.17,0,44560.17,medium,1
559,Very poor,Spain,40,forties,Female,forties_Female,7,144470.77,rest,3611.76925,20638.681428571428,1,1,18917.95,1,18917.95,low,0
584,Very poor,Spain,38,thirties,Female,thirties_Female,3,119839.69,zero,3153.676052631579,0.0,2,1,2262.7,1,4525.4,low,0
834,Excellent,Germany,68,sixties,Female,sixties_Female,9,130169.27,rest,1914.253970588236,14463.252222222223,2,0,46556.1,1,93112.2,high,0
754,Good,Spain,35,thirties,Male,thirties_Male,4,119839.69,zero,3423.991142857143,0.0,2,1,4829.205,1,9658.41,low,0
590,Very poor,France,43,forties,Male,forties_Male,7,81076.8,rest,1885.5069767441864,11582.4,2,1,91313.625,1,182627.25,very high,1
740,Good,France,36,thirties,Male,thirties_Male,7,119839.69,zero,3328.880277777778,0.0,1,1,13177.4,1,13177.4,low,0
502,Very poor,Germany,57,fifties,Female,fifties_Female,3,101465.31,rest,1780.0931578947368,33821.77,1,1,43568.31,0,43568.31,medium,1
733,Good,France,48,forties,Male,forties_Male,5,119839.69,zero,2496.660208333333,0.0,1,0,117830.57,1,117830.57,very high,0
755,Good,Germany,37,thirties,Female,thirties_Female,0,113865.23,rest,3077.4386486486487,0.0,2,1,58698.125,1,117396.25,very high,0
554,Very poor,Spain,46,forties,Female,forties_Female,7,87603.35,rest,1904.420652173913,12514.764285714287,3,0,32309.74666666667,1,96929.24,high,1
534,Very poor,France,36,thirties,Male,thirties_Male,4,120037.96,rest,3334.387777777778,30009.49,1,1,36275.94,0,36275.94,medium,0
656,Poor,Spain,33,thirties,Male,thirties_Male,4,119839.69,zero,3631.505757575758,0.0,2,1,58353.0,0,116706.0,very high,0
575,Very poor,Germany,49,forties,Male,forties_Male,7,121205.15,rest,2473.5744897959185,17315.02142857143,4,1,42020.1325,1,168080.53,very high,1
480,Very poor,Spain,47,forties,Male,forties_Male,8,75408.33,rest,1604.4325531914894,9426.04125,1,1,25887.89,0,25887.89,low,1
575,Very poor,France,40,forties,Male,forties_Male,5,119839.69,zero,2995.99225,0.0,2,1,61244.295,1,122488.59,very high,0
672,Fair,France,40,forties,Female,forties_Female,3,119839.69,zero,2995.99225,0.0,1,1,113171.61,0,113171.61,very high,1
758,Good,Spain,35,thirties,Female,thirties_Female,5,119839.69,zero,3423.991142857143,0.0,2,0,50182.755,0,100365.51,very high,0
682,Fair,France,50,fifties,Male,fifties_Male,6,121818.84,rest,2436.3768,20303.14,2,0,62075.685,1,124151.37,very high,0
501,Very poor,France,29,twenties,Female,twenties_Female,8,119839.69,zero,4132.403103448276,0.0,2,1,56332.12,0,112664.24,very high,0
746,Good,Germany,34,thirties,Male,thirties_Male,6,141806.0,rest,4170.764705882353,23634.33333333333,2,1,91747.435,1,183494.87,very high,0
556,Very poor,France,51,fifties,Female,fifties_Female,8,61354.14,rest,1203.0223529411765,7669.2675,1,1,198810.65,0,198810.65,very high,1
823,Excellent,Germany,53,fifties,Female,fifties_Female,4,124954.94,rest,2357.6403773584907,31238.735,1,0,131259.6,1,131259.6,very high,1
491,Very poor,Germany,68,sixties,Female,sixties_Female,1,95039.12,rest,1397.6341176470587,95039.12,1,0,116471.14,1,116471.14,very high,1
638,Poor,France,29,twenties,Female,twenties_Female,9,103417.74,rest,3566.1289655172413,11490.86,1,1,15336.4,1,15336.4,low,0
734,Good,France,45,forties,Male,forties_Male,2,119839.69,zero,2663.1042222222222,0.0,2,1,49796.64,0,99593.28,high,0
555,Very poor,France,40,forties,Male,forties_Male,10,43028.77,rest,1075.71925,4302.877,1,1,170514.21,0,170514.21,very high,0
745,Good,Germany,44,forties,Female,forties_Female,0,119638.21,rest,2719.050227272728,0.0,1,1,34265.08,1,34265.08,low,1
728,Good,France,37,thirties,Male,thirties_Male,3,122689.51,rest,3315.9327027027025,40896.50333333333,2,0,53488.765,0,106977.53,very high,1
626,Poor,France,44,forties,Male,forties_Male,10,119839.69,zero,2723.6293181818182,0.0,2,0,82143.93,0,164287.86,very high,0
681,Fair,Germany,37,thirties,Male,thirties_Male,8,73179.34,rest,1977.82,9147.4175,2,1,12646.265,1,25292.53,low,0
478,Very poor,France,38,thirties,Female,thirties_Female,4,171913.87,rest,4524.049210526316,42978.4675,1,1,51820.87,0,51820.87,medium,1
709,Fair,France,38,thirties,Male,thirties_Male,5,119839.69,zero,3153.676052631579,0.0,2,1,40726.145,1,81452.29,high,0
562,Very poor,Germany,33,thirties,Male,thirties_Male,8,92659.2,rest,2807.8545454545456,11582.4,2,1,677.125,0,1354.25,low,0
769,Good,Germany,34,thirties,Female,thirties_Female,7,137239.17,rest,4036.446176470589,19605.595714285715,1,1,71379.92,1,71379.92,high,1
684,Fair,Germany,46,forties,Female,forties_Female,3,102955.14,rest,2238.155217391304,34318.38,2,1,77068.665,0,154137.33,very high,0
536,Very poor,France,61,sixties,Female,sixties_Female,8,65190.29,rest,1068.6932786885243,8148.78625,1,1,64308.49,1,64308.49,high,1
631,Poor,Germany,29,twenties,Female,twenties_Female,2,96863.52,rest,3340.1213793103448,48431.76,2,1,15806.675,1,31613.35,low,0
657,Poor,Spain,34,thirties,Male,thirties_Male,5,154983.98,rest,4558.352352941177,30996.796,1,1,27738.01,0,27738.01,low,0
699,Fair,Germany,59,fifties,Male,fifties_Male,3,106819.65,rest,1810.5025423728807,35606.55,1,0,163570.25,1,163570.25,very high,0
606,Poor,Spain,38,thirties,Male,thirties_Male,7,128578.52,rest,3383.645263157895,18368.36,1,1,193878.51,1,193878.51,very high,0
612,Poor,France,63,sixties,Female,sixties_Female,2,126473.33,rest,2007.5131746031743,63236.665,1,0,147545.65,1,147545.65,very high,0
660,Poor,France,38,thirties,Female,thirties_Female,5,110570.78,rest,2909.7573684210524,22114.156,2,1,97953.295,0,195906.59,very high,0
829,Excellent,Spain,50,fifties,Male,fifties_Male,7,119839.69,zero,2396.7938,0.0,2,0,89229.43,1,178458.86,very high,0
567,Very poor,Spain,29,twenties,Male,twenties_Male,8,119839.69,zero,4132.403103448276,0.0,2,1,78062.86,0,156125.72,very high,0
850,Excellent,France,33,thirties,Female,thirties_Female,3,119839.69,zero,3631.505757575758,0.0,2,1,5579.595,1,11159.19,low,0
712,Fair,Spain,44,forties,Female,forties_Female,2,119839.69,zero,2723.6293181818182,0.0,2,0,22869.47,0,45738.94,medium,0
562,Very poor,France,30,thirties,Male,thirties_Male,3,111099.79,rest,3703.326333333333,37033.26333333333,2,0,70325.095,0,140650.19,very high,0
755,Good,France,29,twenties,Female,twenties_Female,3,119839.69,zero,4132.403103448276,0.0,3,1,1577.9799999999998,0,4733.94,low,0
793,Excellent,Spain,25,twenties,Male,twenties_Male,3,100913.57,rest,4036.5428,33637.85666666667,1,0,10579.72,0,10579.72,low,0
471,Very poor,Spain,26,twenties,Male,twenties_Male,8,119839.69,zero,4609.218846153846,0.0,2,1,89827.935,1,179655.87,very high,0
707,Fair,France,42,forties,Male,forties_Male,2,16893.59,rest,402.22833333333335,8446.795,1,1,77502.56,1,77502.56,high,0
784,Excellent,Spain,38,thirties,Male,thirties_Male,10,122267.85,rest,3217.5750000000003,12226.785,1,0,145759.93,0,145759.93,very high,0
703,Fair,France,32,thirties,Male,thirties_Male,1,125685.79,rest,3927.6809375,125685.79,1,1,56246.72,1,56246.72,medium,0
704,Fair,Spain,36,thirties,Male,thirties_Male,8,127397.34,rest,3538.815,15924.6675,1,1,151335.24,0,151335.24,very high,0
662,Fair,France,38,thirties,Male,thirties_Male,0,105271.56,rest,2770.304210526316,0.0,1,0,179833.45,1,179833.45,very high,0
636,Poor,Germany,28,twenties,Female,twenties_Female,2,115265.14,rest,4116.612142857143,57632.57,1,0,191627.85,0,191627.85,very high,0
640,Poor,Spain,36,thirties,Male,thirties_Male,4,119839.69,zero,3328.880277777778,0.0,1,0,173016.46,0,173016.46,very high,0
739,Good,Spain,31,thirties,Male,thirties_Male,1,119839.69,zero,3865.796451612903,0.0,2,1,29234.875,1,58469.75,medium,0
767,Good,Germany,23,twenties,Male,twenties_Male,2,139542.82,rest,6067.079130434783,69771.41,1,0,28038.28,1,28038.28,low,0
753,Good,Germany,46,forties,Female,forties_Female,3,111512.75,rest,2424.1902173913045,37170.91666666666,3,1,53192.25,0,159576.75,very high,1
714,Fair,France,37,thirties,Male,thirties_Male,9,148466.93,rest,4012.6197297297294,16496.325555555555,2,0,75640.48,1,151280.96,very high,0
707,Fair,France,29,twenties,Male,twenties_Male,4,119839.69,zero,4132.403103448276,0.0,2,1,69976.97,0,139953.94,very high,0
577,Very poor,France,35,thirties,Female,thirties_Female,4,108155.49,rest,3090.156857142857,27038.8725,1,1,105407.79,0,105407.79,very high,0
633,Poor,France,42,forties,Female,forties_Female,1,119839.69,zero,2853.3259523809525,0.0,2,1,28432.81,0,56865.62,medium,0
849,Excellent,Germany,41,forties,Male,forties_Male,10,84622.13,rest,2063.9543902439027,8462.213,1,1,198072.16,1,198072.16,very high,0
614,Poor,Spain,41,forties,Female,forties_Female,7,146997.64,rest,3585.308292682927,20999.66285714286,2,0,68895.59,0,137791.18,very high,0
558,Very poor,France,47,forties,Female,forties_Female,9,119839.69,zero,2549.7806382978724,0.0,2,1,51893.64,0,103787.28,very high,0
832,Excellent,France,27,twenties,Female,twenties_Female,10,98590.25,rest,3651.490740740741,9859.025,1,1,30912.89,0,30912.89,low,0
567,Very poor,France,26,twenties,Female,twenties_Female,2,119839.69,zero,4609.218846153846,0.0,2,1,39325.775,1,78651.55,high,0
587,Very poor,Germany,45,forties,Female,forties_Female,8,134980.74,rest,2999.572,16872.5925,1,1,123309.57,1,123309.57,very high,1
712,Fair,Spain,79,seventies,Female,seventies_Female,5,108078.56,rest,1368.0830379746835,21615.712,1,1,174118.93,1,174118.93,very high,0
655,Poor,Spain,29,twenties,Female,twenties_Female,9,119839.69,zero,4132.403103448276,0.0,2,0,42868.13,1,85736.26,high,0
641,Poor,France,42,forties,Female,forties_Female,6,119839.69,zero,2853.3259523809525,0.0,2,0,60569.385,0,121138.77,very high,0
676,Fair,France,35,thirties,Male,thirties_Male,5,106836.67,rest,3052.476285714285,21367.334,2,1,42099.89,0,84199.78,high,0
472,Very poor,France,29,twenties,Male,twenties_Male,8,102490.27,rest,3534.1472413793103,12811.28375,1,0,181224.56,1,181224.56,very high,0
644,Poor,Germany,34,thirties,Male,thirties_Male,9,112746.54,rest,3316.0747058823526,12527.393333333332,2,0,70615.035,0,141230.07,very high,0
598,Very poor,France,38,thirties,Male,thirties_Male,0,125487.89,rest,3302.3128947368423,0.0,1,0,158111.71,0,158111.71,very high,0
792,Excellent,Spain,25,twenties,Male,twenties_Male,8,142862.21,rest,5714.488399999999,17857.77625,1,1,130639.01,1,130639.01,very high,0
700,Fair,France,37,thirties,Female,thirties_Female,7,119839.69,zero,3238.9105405405408,0.0,2,1,8520.41,0,17040.82,low,0
616,Poor,France,34,thirties,Male,thirties_Male,10,119839.69,zero,3524.6967647058823,0.0,2,1,12831.135,0,25662.27,low,0
743,Good,Spain,35,thirties,Male,thirties_Male,6,79388.33,rest,2268.238,13231.388333333334,1,1,193360.69,1,193360.69,very high,0
427,Very poor,France,37,thirties,Male,thirties_Male,5,119839.69,zero,3238.9105405405408,0.0,2,1,60742.55,1,121485.1,very high,0
731,Good,France,29,twenties,Male,twenties_Male,10,119839.69,zero,4132.403103448276,0.0,2,1,81226.325,1,162452.65,very high,0
610,Poor,France,31,thirties,Female,thirties_Female,6,107784.65,rest,3476.924193548387,17964.108333333334,1,1,141137.53,1,141137.53,very high,0
724,Good,Spain,41,forties,Female,forties_Female,4,142880.28,rest,3484.8848780487806,35720.07,3,0,61847.06666666667,0,185541.2,very high,1
653,Poor,Spain,38,thirties,Female,thirties_Female,9,149571.94,rest,3936.1036842105264,16619.104444444445,1,1,118383.18,0,118383.18,very high,0
774,Good,France,49,forties,Male,forties_Male,1,142767.39,rest,2913.620204081633,142767.39,1,1,8214.41,1,8214.41,low,0
547,Very poor,Germany,49,forties,Male,forties_Male,8,121537.71,rest,2480.361428571429,15192.21375,2,1,23260.725,0,46521.45,medium,1
719,Fair,Spain,50,fifties,Male,fifties_Male,2,119839.69,zero,2396.7938,0.0,2,0,5386.065,0,10772.13,low,0
740,Good,Spain,43,forties,Male,forties_Male,9,119839.69,zero,2786.969534883721,0.0,1,1,199290.68,0,199290.68,very high,1
543,Very poor,France,42,forties,Male,forties_Male,4,89838.71,rest,2139.0169047619047,22459.6775,3,1,28661.179999999997,0,85983.54,high,1
688,Fair,Germany,45,forties,Male,forties_Male,9,103399.87,rest,2297.7748888888887,11488.874444444444,1,0,129870.93,0,129870.93,very high,0
474,Very poor,France,30,thirties,Female,thirties_Female,9,119839.69,zero,3994.656333333333,0.0,2,0,31579.11,0,63158.22,high,0
505,Very poor,Germany,43,forties,Male,forties_Male,5,136855.94,rest,3182.696279069768,27371.188,2,1,85535.26,0,171070.52,very high,0
688,Fair,France,39,thirties,Female,thirties_Female,0,119839.69,zero,3072.812564102564,0.0,2,1,26611.075,0,53222.15,medium,1
